日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/04/26 06:00:00,125.274,125.307,125.258,125.279,125.324,125.347,125.315,125.329
2016/04/26 06:01:00,125.279,125.319,125.271,125.295,125.329,125.359,125.329,125.353
2016/04/26 06:02:00,125.295,125.339,125.286,125.302,125.353,125.379,125.34,125.36
2016/04/26 06:03:00,125.302,125.305,125.287,125.292,125.36,125.363,125.344,125.35
2016/04/26 06:04:00,125.292,125.292,125.261,125.263,125.35,125.35,125.303,125.303
2016/04/26 06:05:00,125.263,125.271,125.256,125.26,125.303,125.326,125.303,125.316
2016/04/26 06:06:00,125.26,125.286,125.258,125.286,125.316,125.326,125.305,125.326
2016/04/26 06:07:00,125.286,125.32,125.286,125.304,125.326,125.346,125.318,125.344
2016/04/26 06:08:00,125.304,125.304,125.273,125.274,125.344,125.351,125.331,125.332
2016/04/26 06:09:00,125.274,125.317,125.273,125.317,125.332,125.351,125.332,125.342
2016/04/26 06:10:00,125.317,125.344,125.297,125.319,125.342,125.363,125.324,125.325
2016/04/26 06:11:00,125.319,125.319,125.293,125.296,125.325,125.359,125.324,125.353
2016/04/26 06:12:00,125.296,125.323,125.295,125.32,125.353,125.353,125.324,125.326
2016/04/26 06:13:00,125.32,125.322,125.291,125.322,125.326,125.349,125.322,125.328
2016/04/26 06:14:00,125.322,125.334,125.286,125.288,125.328,125.361,125.325,125.339
2016/04/26 06:15:00,125.288,125.318,125.279,125.279,125.339,125.348,125.317,125.329
2016/04/26 06:16:00,125.279,125.305,125.262,125.263,125.329,125.336,125.291,125.312
2016/04/26 06:17:00,125.263,125.289,125.258,125.268,125.312,125.321,125.284,125.321
2016/04/26 06:18:00,125.268,125.289,125.265,125.273,125.321,125.324,125.295,125.324
2016/04/26 06:19:00,125.273,125.309,125.271,125.288,125.324,125.338,125.312,125.338
2016/04/26 06:20:00,125.288,125.308,125.281,125.281,125.338,125.352,125.313,125.33
2016/04/26 06:21:00,125.281,125.303,125.277,125.279,125.33,125.337,125.306,125.333
2016/04/26 06:22:00,125.279,125.299,125.272,125.275,125.333,125.337,125.305,125.334
2016/04/26 06:23:00,125.275,125.279,125.253,125.255,125.334,125.334,125.282,125.304
2016/04/26 06:24:00,125.255,125.324,125.255,125.323,125.304,125.353,125.288,125.329
2016/04/26 06:25:00,125.323,125.327,125.291,125.291,125.329,125.352,125.325,125.346
2016/04/26 06:26:00,125.291,125.307,125.283,125.307,125.346,125.346,125.313,125.313
2016/04/26 06:27:00,125.307,125.307,125.272,125.275,125.313,125.335,125.299,125.334
2016/04/26 06:28:00,125.275,125.347,125.275,125.33,125.334,125.362,125.333,125.336
2016/04/26 06:29:00,125.33,125.339,125.29,125.316,125.336,125.352,125.321,125.322
2016/04/26 06:30:00,125.316,125.316,125.274,125.274,125.322,125.344,125.299,125.323
2016/04/26 06:31:00,125.274,125.315,125.267,125.315,125.323,125.342,125.297,125.321
2016/04/26 06:32:00,125.315,125.337,125.277,125.284,125.321,125.362,125.321,125.342
2016/04/26 06:33:00,125.284,125.32,125.284,125.284,125.342,125.353,125.326,125.343
2016/04/26 06:34:00,125.284,125.295,125.272,125.293,125.343,125.353,125.331,125.352
2016/04/26 06:35:00,125.293,125.297,125.293,125.297,125.352,125.355,125.352,125.355
2016/04/26 06:36:00,125.297,125.31,125.283,125.31,125.355,125.368,125.342,125.368
2016/04/26 06:37:00,125.31,125.31,125.29,125.292,125.368,125.368,125.348,125.35
2016/04/26 06:38:00,125.292,125.294,125.285,125.285,125.35,125.353,125.343,125.343
2016/04/26 06:39:00,125.285,125.286,125.285,125.286,125.343,125.344,125.341,125.341
2016/04/26 06:40:00,125.286,125.287,125.28,125.28,125.341,125.344,125.336,125.339
2016/04/26 06:41:00,125.28,125.287,125.28,125.286,125.339,125.345,125.339,125.344
2016/04/26 06:42:00,125.286,125.286,125.274,125.277,125.344,125.344,125.333,125.334
2016/04/26 06:43:00,125.277,125.287,125.277,125.287,125.334,125.345,125.334,125.345
2016/04/26 06:44:00,125.287,125.339,125.281,125.339,125.345,125.371,125.339,125.345
2016/04/26 06:45:00,125.339,125.339,125.274,125.297,125.345,125.351,125.332,125.35
2016/04/26 06:46:00,125.297,125.323,125.276,125.303,125.35,125.363,125.329,125.362
2016/04/26 06:47:00,125.303,125.319,125.303,125.31,125.362,125.378,125.361,125.369
2016/04/26 06:48:00,125.31,125.349,125.299,125.323,125.369,125.383,125.346,125.382
2016/04/26 06:49:00,125.323,125.333,125.322,125.331,125.382,125.389,125.38,125.387
2016/04/26 06:50:00,125.331,125.337,125.327,125.33,125.387,125.396,125.383,125.386
2016/04/26 06:51:00,125.33,125.333,125.328,125.33,125.386,125.392,125.385,125.388
