日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/05/04 06:00:00,122.537,122.68,122.533,122.675,122.647,122.79,122.643,122.785
2016/05/04 06:01:00,122.675,122.675,122.512,122.587,122.785,122.785,122.57,122.645
2016/05/04 06:02:00,122.587,122.621,122.554,122.566,122.645,122.648,122.62,122.63
2016/05/04 06:03:00,122.566,122.571,122.564,122.564,122.63,122.63,122.616,122.616
2016/05/04 06:04:00,122.564,122.602,122.56,122.58,122.616,122.658,122.616,122.64
2016/05/04 06:05:00,122.58,122.61,122.57,122.572,122.64,122.667,122.612,122.631
2016/05/04 06:06:00,122.572,122.581,122.55,122.574,122.631,122.638,122.59,122.614
2016/05/04 06:07:00,122.574,122.606,122.57,122.591,122.614,122.646,122.61,122.631
2016/05/04 06:08:00,122.591,122.604,122.564,122.564,122.631,122.646,122.614,122.617
2016/05/04 06:09:00,122.564,122.586,122.556,122.573,122.617,122.623,122.599,122.613
2016/05/04 06:10:00,122.573,122.618,122.568,122.616,122.613,122.624,122.598,122.622
2016/05/04 06:11:00,122.616,122.622,122.599,122.605,122.622,122.628,122.605,122.611
2016/05/04 06:12:00,122.605,122.608,122.601,122.604,122.611,122.614,122.607,122.61
2016/05/04 06:13:00,122.604,122.615,122.561,122.615,122.61,122.647,122.583,122.621
2016/05/04 06:14:00,122.615,122.615,122.552,122.578,122.621,122.627,122.581,122.584
2016/05/04 06:15:00,122.578,122.589,122.549,122.567,122.584,122.64,122.58,122.626
2016/05/04 06:16:00,122.567,122.6,122.566,122.577,122.626,122.638,122.602,122.636
2016/05/04 06:17:00,122.577,122.611,122.576,122.583,122.636,122.645,122.615,122.636
2016/05/04 06:18:00,122.583,122.622,122.582,122.61,122.636,122.663,122.62,122.663
2016/05/04 06:19:00,122.61,122.668,122.609,122.668,122.663,122.697,122.64,122.674
2016/05/04 06:20:00,122.668,122.771,122.661,122.751,122.674,122.802,122.667,122.757
2016/05/04 06:21:00,122.751,122.764,122.736,122.764,122.757,122.77,122.742,122.77
2016/05/04 06:22:00,122.764,122.767,122.757,122.767,122.77,122.773,122.763,122.773
2016/05/04 06:23:00,122.767,122.768,122.743,122.749,122.773,122.774,122.749,122.755
2016/05/04 06:24:00,122.749,122.763,122.744,122.745,122.755,122.769,122.75,122.751
2016/05/04 06:25:00,122.745,122.756,122.742,122.753,122.751,122.762,122.748,122.759
2016/05/04 06:26:00,122.753,122.759,122.717,122.747,122.759,122.776,122.74,122.753
2016/05/04 06:27:00,122.747,122.747,122.713,122.731,122.753,122.775,122.735,122.737
2016/05/04 06:28:00,122.731,122.77,122.72,122.761,122.737,122.78,122.732,122.767
2016/05/04 06:29:00,122.761,122.761,122.75,122.751,122.767,122.767,122.756,122.757
2016/05/04 06:30:00,122.751,122.762,122.727,122.76,122.757,122.787,122.755,122.766
2016/05/04 06:31:00,122.76,122.764,122.756,122.762,122.766,122.77,122.762,122.768
2016/05/04 06:32:00,122.762,122.769,122.757,122.766,122.768,122.775,122.763,122.772
2016/05/04 06:33:00,122.766,122.769,122.754,122.759,122.772,122.775,122.76,122.765
2016/05/04 06:34:00,122.759,122.769,122.759,122.766,122.765,122.775,122.765,122.772
2016/05/04 06:35:00,122.766,122.784,122.761,122.776,122.772,122.79,122.767,122.782
2016/05/04 06:36:00,122.776,122.782,122.762,122.775,122.782,122.788,122.768,122.781
2016/05/04 06:37:00,122.775,122.788,122.775,122.777,122.781,122.794,122.781,122.783
2016/05/04 06:38:00,122.777,123.474,122.746,123.474,122.783,123.538,122.77,123.48
2016/05/04 06:39:00,123.474,123.476,123.118,123.17,123.48,123.542,123.228,123.28
2016/05/04 06:40:00,123.17,123.177,123.125,123.133,123.28,123.287,123.215,123.222
2016/05/04 06:41:00,123.133,123.135,123.094,123.107,123.222,123.225,123.18,123.183
2016/05/04 06:42:00,123.107,123.113,123.086,123.107,123.183,123.19,123.166,123.182
2016/05/04 06:43:00,123.107,123.109,123.006,123.017,123.182,123.186,123.085,123.095
2016/05/04 06:44:00,123.017,123.062,123.012,123.041,123.095,123.12,123.066,123.09
2016/05/04 06:45:00,123.041,123.165,123.037,123.122,123.09,123.199,123.079,123.18
2016/05/04 06:46:00,123.122,123.123,123.036,123.036,123.18,123.182,123.119,123.119
2016/05/04 06:47:00,123.036,123.096,122.951,122.952,123.119,123.152,123.025,123.026
2016/05/04 06:48:00,122.952,123.003,122.951,122.968,123.026,123.082,123.026,123.048
2016/05/04 06:49:00,122.968,123.025,122.942,122.983,123.048,123.098,123.015,123.066
2016/05/04 06:50:00,122.983,123.044,122.983,123.039,123.066,123.126,123.066,123.121
2016/05/04 06:51:00,123.039,123.101,123.038,123.085,123.121,123.166,123.106,123.165
2016/05/04 06:52:00,123.085,123.154,123.06,123.079,123.165,123.194,123.134,123.156
2016/05/04 06:53:00,123.079,123.081,123.047,123.047,123.156,123.157,123.126,123.126
2016/05/04 06:54:00,123.047,123.139,123.047,123.068,123.126,123.168,123.125,123.146
2016/05/04 06:55:00,123.068,123.074,123.054,123.067,123.146,123.148,123.129,123.144
2016/05/04 06:56:00,123.067,123.126,123.033,123.067,123.144,123.166,123.073,123.073
2016/05/04 06:57:00,123.067,123.07,122.969,122.973,123.073,123.131,123.046,123.049
2016/05/04 06:58:00,122.973,123,122.934,122.997,123.049,123.071,122.994,123.07
2016/05/04 06:59:00,122.997,122.997,122.936,122.936,123.07,123.07,123.004,123.006
2016/05/04 07:00:00,122.936,122.936,122.829,122.881,123.006,123.006,122.885,122.887
2016/05/04 07:01:00,122.881,122.881,122.823,122.847,122.887,122.914,122.86,122.896
2016/05/04 07:02:00,122.847,122.88,122.831,122.877,122.896,122.896,122.857,122.883
2016/05/04 07:03:00,122.877,122.88,122.83,122.858,122.883,122.887,122.852,122.864
2016/05/04 07:04:00,122.858,122.877,122.857,122.87,122.864,122.883,122.863,122.876
2016/05/04 07:05:00,122.87,122.89,122.868,122.868,122.876,122.896,122.874,122.874
2016/05/04 07:06:00,122.868,122.874,122.863,122.867,122.874,122.88,122.869,122.873
2016/05/04 07:07:00,122.867,122.875,122.849,122.87,122.873,122.902,122.863,122.876
2016/05/04 07:08:00,122.87,122.917,122.865,122.885,122.876,122.947,122.871,122.939
2016/05/04 07:09:00,122.885,122.886,122.839,122.863,122.939,122.94,122.861,122.869
2016/05/04 07:10:00,122.863,122.889,122.844,122.859,122.869,122.895,122.85,122.865
2016/05/04 07:11:00,122.859,122.879,122.854,122.868,122.865,122.885,122.86,122.874
2016/05/04 07:12:00,122.868,122.873,122.863,122.867,122.874,122.879,122.869,122.873
2016/05/04 07:13:00,122.867,122.898,122.862,122.883,122.873,122.904,122.868,122.889
2016/05/04 07:14:00,122.883,122.883,122.86,122.862,122.889,122.889,122.866,122.868
2016/05/04 07:15:00,122.862,122.868,122.835,122.863,122.868,122.897,122.858,122.869
2016/05/04 07:16:00,122.863,122.865,122.83,122.837,122.869,122.898,122.869,122.891
2016/05/04 07:17:00,122.837,122.838,122.835,122.836,122.891,122.893,122.891,122.892
2016/05/04 07:18:00,122.836,122.848,122.833,122.839,122.892,122.904,122.888,122.897
2016/05/04 07:19:00,122.839,122.873,122.839,122.865,122.897,122.91,122.871,122.871
2016/05/04 07:20:00,122.865,122.866,122.832,122.849,122.871,122.906,122.861,122.904
2016/05/04 07:21:00,122.849,122.87,122.826,122.826,122.904,122.905,122.856,122.877
2016/05/04 07:22:00,122.826,122.853,122.8,122.821,122.877,122.885,122.826,122.827
2016/05/04 07:23:00,122.821,122.822,122.789,122.806,122.827,122.842,122.805,122.812
2016/05/04 07:24:00,122.806,122.81,122.796,122.797,122.812,122.816,122.802,122.803
2016/05/04 07:25:00,122.797,122.805,122.788,122.798,122.803,122.811,122.794,122.804
2016/05/04 07:26:00,122.798,122.799,122.784,122.784,122.804,122.805,122.79,122.79
2016/05/04 07:27:00,122.784,122.785,122.747,122.749,122.79,122.791,122.753,122.755
2016/05/04 07:28:00,122.749,122.752,122.733,122.737,122.755,122.758,122.739,122.743
2016/05/04 07:29:00,122.737,122.744,122.68,122.71,122.743,122.75,122.686,122.716
2016/05/04 07:30:00,122.71,122.716,122.695,122.705,122.716,122.722,122.701,122.711
2016/05/04 07:31:00,122.705,122.754,122.703,122.753,122.711,122.76,122.709,122.759
2016/05/04 07:32:00,122.753,122.832,122.752,122.823,122.759,122.838,122.758,122.829
2016/05/04 07:33:00,122.823,122.823,122.781,122.805,122.829,122.829,122.787,122.811
2016/05/04 07:34:00,122.805,122.819,122.777,122.787,122.811,122.825,122.783,122.793
2016/05/04 07:35:00,122.787,122.787,122.744,122.756,122.793,122.793,122.75,122.762
2016/05/04 07:36:00,122.756,122.767,122.74,122.74,122.762,122.773,122.746,122.746
2016/05/04 07:37:00,122.74,122.765,122.738,122.765,122.746,122.771,122.744,122.771
2016/05/04 07:38:00,122.765,122.765,122.742,122.752,122.771,122.771,122.748,122.758
2016/05/04 07:39:00,122.752,122.784,122.752,122.78,122.758,122.79,122.758,122.786
2016/05/04 07:40:00,122.78,122.781,122.771,122.78,122.786,122.787,122.777,122.786
2016/05/04 07:41:00,122.78,122.817,122.778,122.817,122.786,122.823,122.784,122.823
2016/05/04 07:42:00,122.817,122.829,122.809,122.822,122.823,122.835,122.815,122.828
2016/05/04 07:43:00,122.822,122.845,122.82,122.842,122.828,122.851,122.826,122.848
2016/05/04 07:44:00,122.842,122.847,122.806,122.811,122.848,122.853,122.827,122.85
2016/05/04 07:45:00,122.811,122.819,122.801,122.802,122.85,122.851,122.829,122.842
2016/05/04 07:46:00,122.802,122.82,122.802,122.818,122.842,122.842,122.82,122.824
2016/05/04 07:47:00,122.818,122.822,122.815,122.822,122.824,122.828,122.821,122.828
2016/05/04 07:48:00,122.822,122.841,122.822,122.838,122.828,122.847,122.828,122.844
2016/05/04 07:49:00,122.838,122.848,122.782,122.801,122.844,122.854,122.788,122.807
2016/05/04 07:50:00,122.801,122.812,122.801,122.805,122.807,122.818,122.807,122.811
2016/05/04 07:51:00,122.805,122.806,122.774,122.774,122.811,122.812,122.78,122.78
2016/05/04 07:52:00,122.774,122.786,122.769,122.782,122.78,122.792,122.775,122.788
2016/05/04 07:53:00,122.782,122.784,122.782,122.783,122.788,122.79,122.788,122.789
2016/05/04 07:54:00,122.783,122.787,122.782,122.787,122.789,122.793,122.788,122.793
2016/05/04 07:55:00,122.787,122.813,122.784,122.811,122.793,122.819,122.79,122.817
2016/05/04 07:56:00,122.811,122.825,122.81,122.822,122.817,122.831,122.816,122.828
2016/05/04 07:57:00,122.822,122.855,122.822,122.855,122.828,122.861,122.828,122.861
2016/05/04 07:58:00,122.855,122.892,122.855,122.881,122.861,122.898,122.861,122.887
