日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/01/21 07:00:00,127.299,127.308,127.289,127.301,127.394,127.405,127.392,127.398
2016/01/21 07:01:00,127.301,127.316,127.301,127.316,127.398,127.414,127.398,127.414
2016/01/21 07:02:00,127.316,127.316,127.283,127.299,127.414,127.414,127.381,127.397
2016/01/21 07:03:00,127.299,127.315,127.299,127.312,127.397,127.41,127.396,127.41
2016/01/21 07:04:00,127.312,127.315,127.312,127.312,127.41,127.41,127.407,127.41
2016/01/21 07:05:00,127.312,127.331,127.268,127.318,127.41,127.429,127.366,127.415
2016/01/21 07:06:00,127.318,127.318,127.297,127.297,127.415,127.415,127.395,127.395
2016/01/21 07:07:00,127.297,127.322,127.295,127.322,127.395,127.417,127.392,127.408
2016/01/21 07:08:00,127.322,127.336,127.307,127.329,127.408,127.418,127.382,127.385
2016/01/21 07:09:00,127.329,127.331,127.282,127.297,127.385,127.392,127.343,127.352
2016/01/21 07:10:00,127.297,127.332,127.297,127.318,127.352,127.358,127.324,127.324
2016/01/21 07:11:00,127.318,127.318,127.263,127.273,127.324,127.352,127.309,127.351
2016/01/21 07:12:00,127.273,127.322,127.272,127.322,127.351,127.356,127.32,127.328
2016/01/21 07:13:00,127.322,127.323,127.322,127.322,127.328,127.329,127.328,127.328
2016/01/21 07:14:00,127.322,127.326,127.317,127.323,127.328,127.332,127.323,127.329
2016/01/21 07:15:00,127.323,127.332,127.318,127.327,127.329,127.338,127.324,127.333
2016/01/21 07:16:00,127.327,127.337,127.319,127.332,127.333,127.343,127.325,127.338
2016/01/21 07:17:00,127.332,127.339,127.327,127.339,127.338,127.345,127.333,127.345
2016/01/21 07:18:00,127.339,127.355,127.337,127.345,127.345,127.361,127.343,127.351
2016/01/21 07:19:00,127.345,127.348,127.344,127.345,127.351,127.354,127.35,127.351
2016/01/21 07:20:00,127.345,127.346,127.34,127.34,127.351,127.352,127.346,127.346
2016/01/21 07:21:00,127.34,127.345,127.339,127.341,127.346,127.351,127.345,127.347
2016/01/21 07:22:00,127.341,127.353,127.341,127.352,127.347,127.359,127.347,127.358
2016/01/21 07:23:00,127.352,127.357,127.345,127.347,127.358,127.363,127.351,127.353
