日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/06/10 06:00:00,107.073,107.073,107.038,107.053,107.113,107.132,107.108,107.108
2016/06/10 06:01:00,107.053,107.061,107.049,107.061,107.108,107.115,107.107,107.115
2016/06/10 06:02:00,107.061,107.075,107.024,107.069,107.115,107.115,107.085,107.105
2016/06/10 06:03:00,107.069,107.071,107.063,107.063,107.105,107.107,107.101,107.106
2016/06/10 06:04:00,107.063,107.069,107.063,107.067,107.106,107.106,107.103,107.103
2016/06/10 06:05:00,107.067,107.067,107.056,107.057,107.103,107.103,107.082,107.093
2016/06/10 06:06:00,107.057,107.066,107.056,107.063,107.093,107.093,107.086,107.087
2016/06/10 06:07:00,107.063,107.068,107.049,107.049,107.087,107.092,107.071,107.073
2016/06/10 06:08:00,107.049,107.053,107.049,107.053,107.073,107.077,107.073,107.077
2016/06/10 06:09:00,107.053,107.055,107.051,107.052,107.077,107.079,107.075,107.076
2016/06/10 06:10:00,107.052,107.063,107.052,107.06,107.076,107.077,107.071,107.073
2016/06/10 06:11:00,107.06,107.063,107.054,107.059,107.073,107.081,107.071,107.072
2016/06/10 06:12:00,107.059,107.06,107.046,107.05,107.072,107.072,107.057,107.063
2016/06/10 06:13:00,107.05,107.055,107.044,107.052,107.063,107.067,107.054,107.062
2016/06/10 06:14:00,107.052,107.053,107.008,107.028,107.062,107.063,107.037,107.058
2016/06/10 06:15:00,107.028,107.028,107.023,107.026,107.058,107.058,107.054,107.056
2016/06/10 06:16:00,107.026,107.026,107.017,107.017,107.056,107.069,107.05,107.05
2016/06/10 06:17:00,107.017,107.021,107.016,107.021,107.05,107.052,107.046,107.052
2016/06/10 06:18:00,107.021,107.028,107.019,107.023,107.052,107.052,107.041,107.05
2016/06/10 06:19:00,107.023,107.023,107.012,107.016,107.05,107.051,107.042,107.042
2016/06/10 06:20:00,107.016,107.023,107.013,107.023,107.042,107.053,107.042,107.053
2016/06/10 06:21:00,107.023,107.027,107.023,107.024,107.053,107.057,107.053,107.055
2016/06/10 06:22:00,107.024,107.028,107.024,107.028,107.055,107.062,107.053,107.059
2016/06/10 06:23:00,107.028,107.046,107.025,107.034,107.059,107.066,107.054,107.064
2016/06/10 06:24:00,107.034,107.042,107.031,107.036,107.064,107.068,107.054,107.062
2016/06/10 06:25:00,107.036,107.048,107.036,107.045,107.062,107.068,107.054,107.058
2016/06/10 06:26:00,107.045,107.045,107.036,107.037,107.058,107.065,107.054,107.063
2016/06/10 06:27:00,107.037,107.042,107.031,107.041,107.063,107.064,107.051,107.054
2016/06/10 06:28:00,107.041,107.041,107.032,107.034,107.054,107.054,107.045,107.047
2016/06/10 06:29:00,107.034,107.035,107.03,107.032,107.047,107.048,107.043,107.045
2016/06/10 06:30:00,107.032,107.034,107.027,107.032,107.045,107.053,107.043,107.045
2016/06/10 06:31:00,107.032,107.037,107.03,107.033,107.045,107.05,107.043,107.046
2016/06/10 06:32:00,107.033,107.038,107.024,107.024,107.046,107.056,107.042,107.05
2016/06/10 06:33:00,107.024,107.037,107.024,107.031,107.05,107.058,107.041,107.056
2016/06/10 06:34:00,107.031,107.032,107.029,107.03,107.056,107.058,107.055,107.056
2016/06/10 06:35:00,107.03,107.037,107.024,107.033,107.056,107.058,107.046,107.046
2016/06/10 06:36:00,107.033,107.036,107.024,107.033,107.046,107.055,107.042,107.046
2016/06/10 06:37:00,107.033,107.059,107.032,107.059,107.046,107.079,107.045,107.069
2016/06/10 06:38:00,107.059,107.062,107.008,107.024,107.069,107.072,107.023,107.037
2016/06/10 06:39:00,107.024,107.028,107.024,107.024,107.037,107.041,107.037,107.037
2016/06/10 06:40:00,107.024,107.026,107.016,107.023,107.037,107.045,107.035,107.036
2016/06/10 06:41:00,107.023,107.024,107.008,107.009,107.036,107.046,107.028,107.034
2016/06/10 06:42:00,107.009,107.02,107.003,107.016,107.034,107.039,107.023,107.029
2016/06/10 06:43:00,107.016,107.021,107.008,107.014,107.029,107.042,107.026,107.027
2016/06/10 06:44:00,107.014,107.014,106.977,106.99,107.027,107.032,106.999,107.003
2016/06/10 06:45:00,106.99,106.991,106.985,106.987,107.003,107.004,106.998,107
2016/06/10 06:46:00,106.987,106.991,106.979,106.981,107,107.004,106.992,106.994
2016/06/10 06:47:00,106.981,106.987,106.977,106.977,106.994,106.996,106.984,106.984
2016/06/10 06:48:00,106.977,106.977,106.957,106.961,106.984,106.985,106.967,106.971
2016/06/10 06:49:00,106.961,106.978,106.957,106.97,106.971,106.988,106.967,106.98
2016/06/10 06:50:00,106.97,106.971,106.947,106.947,106.98,106.986,106.96,106.96
2016/06/10 06:51:00,106.947,106.953,106.938,106.948,106.96,106.968,106.955,106.961
2016/06/10 06:52:00,106.948,106.952,106.938,106.952,106.961,106.973,106.957,106.965
2016/06/10 06:53:00,106.952,106.952,106.938,106.945,106.965,106.97,106.957,106.958
2016/06/10 06:54:00,106.945,106.946,106.92,106.921,106.958,106.966,106.947,106.951
2016/06/10 06:55:00,106.921,106.958,106.921,106.958,106.951,106.993,106.942,106.993
2016/06/10 06:56:00,106.958,106.962,106.946,106.953,106.993,106.997,106.975,106.984
2016/06/10 06:57:00,106.953,106.958,106.953,106.954,106.984,106.989,106.982,106.985
2016/06/10 06:58:00,106.954,106.956,106.935,106.936,106.985,106.986,106.961,106.963
2016/06/10 06:59:00,106.936,106.951,106.936,106.944,106.963,106.977,106.963,106.974
2016/06/10 07:00:00,106.944,106.971,106.944,106.965,106.974,106.995,106.973,106.993
2016/06/10 07:01:00,106.965,106.974,106.964,106.971,106.993,106.994,106.98,106.984
2016/06/10 07:02:00,106.971,106.973,106.966,106.967,106.984,106.985,106.979,106.98
2016/06/10 07:03:00,106.967,106.976,106.967,106.972,106.98,106.986,106.977,106.982
2016/06/10 07:04:00,106.972,106.98,106.968,106.979,106.982,106.992,106.98,106.989
2016/06/10 07:05:00,106.979,106.984,106.972,106.981,106.989,106.997,106.985,106.994
2016/06/10 07:06:00,106.981,106.984,106.972,106.975,106.994,106.997,106.983,106.988
2016/06/10 07:07:00,106.975,106.976,106.97,106.971,106.988,106.988,106.982,106.984
2016/06/10 07:08:00,106.971,106.978,106.971,106.973,106.984,106.991,106.982,106.986
2016/06/10 07:09:00,106.973,106.979,106.97,106.973,106.986,106.992,106.983,106.986
2016/06/10 07:10:00,106.973,106.983,106.972,106.977,106.986,106.994,106.985,106.987
2016/06/10 07:11:00,106.977,106.983,106.977,106.98,106.987,106.996,106.987,106.993
2016/06/10 07:12:00,106.98,106.984,106.967,106.971,106.993,106.995,106.98,106.981
2016/06/10 07:13:00,106.971,106.971,106.962,106.966,106.981,106.983,106.974,106.979
2016/06/10 07:14:00,106.966,106.971,106.958,106.961,106.979,106.981,106.971,106.974
2016/06/10 07:15:00,106.961,106.961,106.948,106.95,106.974,106.974,106.959,106.963
2016/06/10 07:16:00,106.95,106.954,106.946,106.951,106.963,106.967,106.956,106.961
2016/06/10 07:17:00,106.951,106.959,106.947,106.953,106.961,106.972,106.958,106.966
2016/06/10 07:18:00,106.953,106.958,106.952,106.953,106.966,106.969,106.961,106.963
2016/06/10 07:19:00,106.953,106.955,106.929,106.931,106.963,106.964,106.942,106.944
2016/06/10 07:20:00,106.931,106.94,106.928,106.938,106.944,106.957,106.943,106.951
2016/06/10 07:21:00,106.938,106.94,106.928,106.937,106.951,106.96,106.943,106.95
2016/06/10 07:22:00,106.937,106.947,106.931,106.933,106.95,106.957,106.944,106.946
2016/06/10 07:23:00,106.933,106.933,106.924,106.931,106.946,106.957,106.943,106.944
2016/06/10 07:24:00,106.931,106.949,106.924,106.949,106.944,106.962,106.944,106.959
2016/06/10 07:25:00,106.949,106.952,106.942,106.951,106.959,106.961,106.954,106.961
2016/06/10 07:26:00,106.951,106.951,106.941,106.942,106.961,106.961,106.954,106.955
2016/06/10 07:27:00,106.942,106.944,106.939,106.941,106.955,106.957,106.952,106.954
2016/06/10 07:28:00,106.941,106.95,106.94,106.949,106.954,106.963,106.953,106.962
2016/06/10 07:29:00,106.949,106.955,106.944,106.944,106.962,106.968,106.951,106.951
2016/06/10 07:30:00,106.944,106.944,106.926,106.931,106.951,106.957,106.94,106.944
2016/06/10 07:31:00,106.931,106.937,106.926,106.936,106.944,106.955,106.942,106.953
2016/06/10 07:32:00,106.936,106.942,106.932,106.935,106.953,106.956,106.949,106.952
