日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/06/13 07:00:00,106.809,106.83,106.795,106.814,106.845,106.86,106.831,106.85
2016/06/13 07:01:00,106.814,106.839,106.81,106.832,106.85,106.869,106.846,106.868
2016/06/13 07:02:00,106.832,106.832,106.81,106.821,106.868,106.868,106.844,106.857
2016/06/13 07:03:00,106.821,106.832,106.821,106.83,106.857,106.858,106.849,106.854
2016/06/13 07:04:00,106.83,106.831,106.822,106.826,106.854,106.855,106.846,106.85
2016/06/13 07:05:00,106.826,106.826,106.776,106.778,106.85,106.85,106.8,106.802
2016/06/13 07:06:00,106.778,106.779,106.737,106.748,106.802,106.803,106.764,106.784
2016/06/13 07:07:00,106.748,106.772,106.748,106.76,106.784,106.801,106.778,106.784
2016/06/13 07:08:00,106.76,106.764,106.733,106.745,106.784,106.793,106.766,106.769
2016/06/13 07:09:00,106.745,106.745,106.701,106.708,106.769,106.769,106.725,106.732
2016/06/13 07:10:00,106.708,106.719,106.684,106.708,106.732,106.743,106.702,106.734
2016/06/13 07:11:00,106.708,106.712,106.68,106.684,106.734,106.738,106.705,106.709
2016/06/13 07:12:00,106.684,106.691,106.678,106.679,106.709,106.717,106.704,106.705
2016/06/13 07:13:00,106.679,106.688,106.678,106.685,106.705,106.714,106.705,106.711
2016/06/13 07:14:00,106.685,106.687,106.677,106.682,106.711,106.717,106.706,106.708
2016/06/13 07:15:00,106.682,106.698,106.652,106.655,106.708,106.732,106.678,106.68
2016/06/13 07:16:00,106.655,106.655,106.617,106.647,106.68,106.68,106.654,106.673
2016/06/13 07:17:00,106.647,106.665,106.635,106.651,106.673,106.69,106.66,106.676
2016/06/13 07:18:00,106.651,106.67,106.644,106.668,106.676,106.697,106.67,106.693
2016/06/13 07:19:00,106.668,106.674,106.665,106.672,106.693,106.703,106.692,106.698
2016/06/13 07:20:00,106.672,106.69,106.672,106.688,106.698,106.715,106.697,106.713
2016/06/13 07:21:00,106.688,106.709,106.684,106.709,106.713,106.734,106.71,106.734
2016/06/13 07:22:00,106.709,106.715,106.701,106.701,106.734,106.736,106.719,106.726
2016/06/13 07:23:00,106.701,106.717,106.698,106.717,106.726,106.736,106.715,106.73
2016/06/13 07:24:00,106.717,106.73,106.71,106.722,106.73,106.766,106.727,106.748
2016/06/13 07:25:00,106.722,106.732,106.686,106.697,106.748,106.757,106.705,106.722
2016/06/13 07:26:00,106.697,106.7,106.687,106.698,106.722,106.73,106.713,106.724
2016/06/13 07:27:00,106.698,106.701,106.688,106.691,106.724,106.73,106.713,106.717
2016/06/13 07:28:00,106.691,106.698,106.686,106.698,106.717,106.723,106.712,106.723
2016/06/13 07:29:00,106.698,106.718,106.692,106.714,106.723,106.743,106.715,106.74
2016/06/13 07:30:00,106.714,106.759,106.696,106.751,106.74,106.789,106.727,106.775
2016/06/13 07:31:00,106.751,106.788,106.749,106.785,106.775,106.82,106.773,106.809
2016/06/13 07:32:00,106.785,106.787,106.773,106.774,106.809,106.82,106.803,106.81
2016/06/13 07:33:00,106.774,106.789,106.773,106.783,106.81,106.819,106.804,106.807
2016/06/13 07:34:00,106.783,106.788,106.762,106.766,106.807,106.819,106.791,106.802
2016/06/13 07:35:00,106.766,106.779,106.743,106.744,106.802,106.808,106.776,106.78
2016/06/13 07:36:00,106.744,106.794,106.74,106.786,106.78,106.822,106.77,106.822
2016/06/13 07:37:00,106.786,106.799,106.757,106.765,106.822,106.825,106.793,106.801
2016/06/13 07:38:00,106.765,106.834,106.765,106.813,106.801,106.861,106.798,106.837
2016/06/13 07:39:00,106.813,106.815,106.787,106.791,106.837,106.842,106.817,106.827
2016/06/13 07:40:00,106.791,106.795,106.731,106.743,106.827,106.827,106.763,106.767
2016/06/13 07:41:00,106.743,106.796,106.728,106.745,106.767,106.82,106.756,106.766
2016/06/13 07:42:00,106.745,106.779,106.74,106.758,106.766,106.807,106.761,106.794
2016/06/13 07:43:00,106.758,106.778,106.754,106.764,106.794,106.805,106.787,106.788
2016/06/13 07:44:00,106.764,106.771,106.762,106.766,106.788,106.795,106.786,106.79
2016/06/13 07:45:00,106.766,106.783,106.76,106.762,106.79,106.806,106.784,106.786
2016/06/13 07:46:00,106.762,106.767,106.736,106.746,106.786,106.791,106.765,106.77
2016/06/13 07:47:00,106.746,106.753,106.74,106.744,106.77,106.777,106.764,106.768
2016/06/13 07:48:00,106.744,106.744,106.729,106.73,106.768,106.768,106.75,106.751
2016/06/13 07:49:00,106.73,106.754,106.728,106.751,106.751,106.777,106.751,106.775
2016/06/13 07:50:00,106.751,106.751,106.706,106.726,106.775,106.775,106.736,106.75
2016/06/13 07:51:00,106.726,106.729,106.704,106.716,106.75,106.765,106.722,106.74
2016/06/13 07:52:00,106.716,106.717,106.694,106.701,106.74,106.741,106.719,106.725
2016/06/13 07:53:00,106.701,106.711,106.676,106.696,106.725,106.735,106.7,106.717
2016/06/13 07:54:00,106.696,106.707,106.677,106.69,106.717,106.728,106.703,106.714
2016/06/13 07:55:00,106.69,106.742,106.689,106.737,106.714,106.765,106.713,106.761
2016/06/13 07:56:00,106.737,106.741,106.722,106.739,106.761,106.765,106.743,106.756
2016/06/13 07:57:00,106.739,106.739,106.712,106.72,106.756,106.763,106.729,106.741
2016/06/13 07:58:00,106.72,106.723,106.711,106.722,106.741,106.747,106.735,106.739
2016/06/13 07:59:00,106.722,106.722,106.717,106.72,106.739,106.744,106.737,106.741
2016/06/13 08:00:00,106.72,106.72,106.701,106.703,106.741,106.741,106.722,106.724
2016/06/13 08:01:00,106.703,106.729,106.702,106.727,106.724,106.75,106.723,106.748
2016/06/13 08:02:00,106.727,106.727,106.709,106.714,106.748,106.748,106.73,106.735
2016/06/13 08:03:00,106.714,106.727,106.713,106.716,106.735,106.747,106.731,106.737
2016/06/13 08:04:00,106.716,106.72,106.713,106.72,106.737,106.741,106.732,106.741
2016/06/13 08:05:00,106.72,106.728,106.718,106.727,106.741,106.749,106.739,106.748
2016/06/13 08:06:00,106.727,106.728,106.721,106.727,106.748,106.752,106.743,106.748
2016/06/13 08:07:00,106.727,106.734,106.697,106.714,106.748,106.752,106.714,106.735
