日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/02/15 07:00:00,113.376,113.385,113.361,113.367,113.434,113.446,113.414,113.418
2016/02/15 07:01:00,113.367,113.375,113.363,113.37,113.418,113.419,113.409,113.418
2016/02/15 07:02:00,113.37,113.377,113.362,113.377,113.418,113.419,113.409,113.413
2016/02/15 07:03:00,113.377,113.377,113.355,113.356,113.413,113.413,113.393,113.394
2016/02/15 07:04:00,113.356,113.358,113.337,113.35,113.394,113.395,113.374,113.374
2016/02/15 07:05:00,113.35,113.352,113.294,113.304,113.374,113.384,113.33,113.34
2016/02/15 07:06:00,113.304,113.31,113.286,113.289,113.34,113.344,113.307,113.313
2016/02/15 07:07:00,113.289,113.323,113.289,113.323,113.313,113.362,113.309,113.362
2016/02/15 07:08:00,113.323,113.345,113.323,113.342,113.362,113.381,113.362,113.378
2016/02/15 07:09:00,113.342,113.374,113.342,113.348,113.378,113.397,113.378,113.384
2016/02/15 07:10:00,113.348,113.352,113.34,113.347,113.384,113.387,113.376,113.383
2016/02/15 07:11:00,113.347,113.354,113.339,113.35,113.383,113.39,113.375,113.384
2016/02/15 07:12:00,113.35,113.354,113.346,113.351,113.384,113.39,113.38,113.387
2016/02/15 07:13:00,113.351,113.355,113.351,113.352,113.387,113.39,113.384,113.385
2016/02/15 07:14:00,113.352,113.364,113.349,113.361,113.385,113.388,113.371,113.386
2016/02/15 07:15:00,113.361,113.375,113.351,113.375,113.386,113.386,113.375,113.382
2016/02/15 07:16:00,113.375,113.375,113.349,113.355,113.382,113.383,113.365,113.38
2016/02/15 07:17:00,113.355,113.37,113.349,113.361,113.38,113.389,113.365,113.389
2016/02/15 07:18:00,113.361,113.363,113.354,113.358,113.389,113.39,113.382,113.385
2016/02/15 07:19:00,113.358,113.365,113.349,113.353,113.385,113.391,113.363,113.379
2016/02/15 07:20:00,113.353,113.363,113.349,113.361,113.379,113.381,113.362,113.368
2016/02/15 07:21:00,113.361,113.361,113.328,113.334,113.368,113.375,113.335,113.341
2016/02/15 07:22:00,113.334,113.34,113.325,113.33,113.341,113.362,113.338,113.358
2016/02/15 07:23:00,113.33,113.346,113.33,113.341,113.358,113.361,113.338,113.348
2016/02/15 07:24:00,113.341,113.352,113.338,113.352,113.348,113.369,113.345,113.359
2016/02/15 07:25:00,113.352,113.355,113.343,113.343,113.359,113.372,113.359,113.372
2016/02/15 07:26:00,113.343,113.355,113.343,113.348,113.372,113.375,113.352,113.355
2016/02/15 07:27:00,113.348,113.348,113.337,113.347,113.355,113.355,113.344,113.354
2016/02/15 07:28:00,113.347,113.361,113.338,113.352,113.354,113.368,113.345,113.359
2016/02/15 07:29:00,113.352,113.355,113.331,113.331,113.359,113.362,113.357,113.359
2016/02/15 07:30:00,113.331,113.349,113.331,113.343,113.359,113.368,113.34,113.368
2016/02/15 07:31:00,113.343,113.355,113.334,113.342,113.368,113.371,113.353,113.367
2016/02/15 07:32:00,113.342,113.36,113.342,113.359,113.367,113.375,113.358,113.366
2016/02/15 07:33:00,113.359,113.36,113.349,113.358,113.366,113.376,113.364,113.365
2016/02/15 07:34:00,113.358,113.376,113.351,113.361,113.365,113.395,113.365,113.386
2016/02/15 07:35:00,113.361,113.371,113.358,113.363,113.386,113.396,113.378,113.388
2016/02/15 07:36:00,113.363,113.41,113.357,113.407,113.388,113.448,113.377,113.446
2016/02/15 07:37:00,113.407,113.414,113.39,113.403,113.446,113.463,113.429,113.454
2016/02/15 07:38:00,113.403,113.411,113.395,113.41,113.454,113.462,113.449,113.46
2016/02/15 07:39:00,113.41,113.436,113.394,113.431,113.46,113.494,113.439,113.489
