日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/05/26 06:00:00,122.883,122.883,122.836,122.871,122.956,122.959,122.931,122.959
2016/05/26 06:01:00,122.871,122.875,122.87,122.872,122.959,122.959,122.957,122.957
2016/05/26 06:02:00,122.872,122.89,122.865,122.878,122.957,122.957,122.921,122.934
2016/05/26 06:03:00,122.878,122.897,122.878,122.895,122.934,122.941,122.921,122.936
2016/05/26 06:04:00,122.895,122.896,122.893,122.894,122.936,122.937,122.934,122.937
2016/05/26 06:05:00,122.894,122.897,122.893,122.894,122.937,122.937,122.933,122.937
2016/05/26 06:06:00,122.894,122.908,122.893,122.902,122.937,122.944,122.933,122.942
2016/05/26 06:07:00,122.902,122.918,122.901,122.903,122.942,122.95,122.941,122.946
2016/05/26 06:08:00,122.903,122.911,122.887,122.893,122.946,122.953,122.92,122.933
2016/05/26 06:09:00,122.893,122.898,122.891,122.895,122.933,122.938,122.931,122.935
2016/05/26 06:10:00,122.895,122.947,122.894,122.913,122.935,122.964,122.932,122.957
2016/05/26 06:11:00,122.913,122.918,122.884,122.897,122.957,122.959,122.924,122.937
2016/05/26 06:12:00,122.897,122.899,122.897,122.898,122.937,122.939,122.936,122.938
2016/05/26 06:13:00,122.898,122.911,122.897,122.899,122.938,122.938,122.923,122.938
2016/05/26 06:14:00,122.899,122.901,122.898,122.9,122.938,122.945,122.937,122.945
2016/05/26 06:15:00,122.9,122.9,122.891,122.897,122.945,122.946,122.934,122.934
2016/05/26 06:16:00,122.897,122.917,122.895,122.899,122.934,122.943,122.928,122.937
2016/05/26 06:17:00,122.899,122.902,122.891,122.9,122.937,122.946,122.933,122.938
2016/05/26 06:18:00,122.9,122.919,122.891,122.9,122.938,122.953,122.928,122.95
2016/05/26 06:19:00,122.9,122.905,122.897,122.905,122.95,122.952,122.938,122.95
2016/05/26 06:20:00,122.905,122.917,122.891,122.894,122.95,122.961,122.929,122.944
2016/05/26 06:21:00,122.894,122.93,122.892,122.93,122.944,122.954,122.928,122.943
2016/05/26 06:22:00,122.93,122.933,122.921,122.928,122.943,122.946,122.934,122.941
2016/05/26 06:23:00,122.928,122.931,122.925,122.928,122.941,122.944,122.938,122.941
2016/05/26 06:24:00,122.928,122.929,122.901,122.919,122.941,122.961,122.929,122.932
2016/05/26 06:25:00,122.919,122.921,122.914,122.92,122.932,122.934,122.927,122.933
2016/05/26 06:26:00,122.92,122.928,122.919,122.923,122.933,122.941,122.932,122.936
2016/05/26 06:27:00,122.923,122.932,122.923,122.93,122.936,122.945,122.936,122.943
2016/05/26 06:28:00,122.93,122.93,122.907,122.907,122.943,122.954,122.931,122.952
2016/05/26 06:29:00,122.907,122.913,122.89,122.893,122.952,122.952,122.926,122.936
2016/05/26 06:30:00,122.893,122.897,122.886,122.89,122.936,122.94,122.931,122.94
2016/05/26 06:31:00,122.89,122.894,122.88,122.886,122.94,122.942,122.936,122.937
2016/05/26 06:32:00,122.886,122.895,122.883,122.895,122.937,122.952,122.933,122.948
2016/05/26 06:33:00,122.895,122.923,122.892,122.917,122.948,122.953,122.926,122.93
2016/05/26 06:34:00,122.917,122.919,122.908,122.908,122.93,122.932,122.921,122.921
2016/05/26 06:35:00,122.908,122.908,122.88,122.889,122.921,122.93,122.905,122.927
2016/05/26 06:36:00,122.889,122.894,122.889,122.894,122.927,122.933,122.927,122.933
2016/05/26 06:37:00,122.894,122.927,122.891,122.925,122.933,122.949,122.931,122.938
2016/05/26 06:38:00,122.925,122.929,122.905,122.91,122.938,122.942,122.918,122.923
2016/05/26 06:39:00,122.91,122.928,122.903,122.927,122.923,122.952,122.923,122.94
2016/05/26 06:40:00,122.927,122.928,122.908,122.911,122.94,122.95,122.939,122.948
2016/05/26 06:41:00,122.911,122.922,122.902,122.904,122.948,122.948,122.935,122.944
2016/05/26 06:42:00,122.904,122.922,122.904,122.922,122.944,122.946,122.931,122.935
2016/05/26 06:43:00,122.922,122.925,122.919,122.923,122.935,122.938,122.932,122.936
2016/05/26 06:44:00,122.923,122.928,122.923,122.926,122.936,122.941,122.936,122.939
2016/05/26 06:45:00,122.926,122.929,122.916,122.922,122.939,122.955,122.935,122.935
2016/05/26 06:46:00,122.922,122.927,122.913,122.925,122.935,122.952,122.935,122.938
2016/05/26 06:47:00,122.925,122.925,122.913,122.922,122.938,122.95,122.935,122.935
2016/05/26 06:48:00,122.922,122.925,122.914,122.915,122.935,122.938,122.927,122.928
2016/05/26 06:49:00,122.915,122.935,122.895,122.935,122.928,122.963,122.908,122.948
2016/05/26 06:50:00,122.935,122.936,122.913,122.916,122.948,122.964,122.944,122.958
2016/05/26 06:51:00,122.916,122.937,122.913,122.937,122.958,122.964,122.95,122.95
2016/05/26 06:52:00,122.937,122.937,122.915,122.917,122.95,122.965,122.95,122.959
2016/05/26 06:53:00,122.917,122.932,122.911,122.912,122.959,122.962,122.945,122.954
2016/05/26 06:54:00,122.912,122.92,122.911,122.92,122.954,122.96,122.952,122.959
2016/05/26 06:55:00,122.92,122.921,122.892,122.897,122.959,122.96,122.916,122.933
2016/05/26 06:56:00,122.897,122.918,122.897,122.918,122.933,122.956,122.933,122.954
2016/05/26 06:57:00,122.918,122.929,122.899,122.901,122.954,122.955,122.942,122.947
2016/05/26 06:58:00,122.901,122.907,122.896,122.907,122.947,122.955,122.935,122.945
2016/05/26 06:59:00,122.907,122.911,122.885,122.902,122.945,122.946,122.915,122.915
2016/05/26 07:00:00,122.902,122.91,122.893,122.903,122.915,122.93,122.91,122.916
2016/05/26 07:01:00,122.903,122.903,122.895,122.895,122.916,122.916,122.908,122.908
2016/05/26 07:02:00,122.895,122.895,122.884,122.89,122.908,122.908,122.897,122.903
2016/05/26 07:03:00,122.89,122.896,122.888,122.895,122.903,122.909,122.901,122.908
2016/05/26 07:04:00,122.895,122.898,122.893,122.897,122.908,122.911,122.906,122.91
2016/05/26 07:05:00,122.897,122.899,122.888,122.89,122.91,122.912,122.901,122.903
2016/05/26 07:06:00,122.89,122.901,122.888,122.899,122.903,122.914,122.901,122.912
2016/05/26 07:07:00,122.899,122.908,122.898,122.908,122.912,122.921,122.911,122.921
2016/05/26 07:08:00,122.908,122.916,122.906,122.914,122.921,122.929,122.919,122.927
2016/05/26 07:09:00,122.914,122.915,122.911,122.911,122.927,122.928,122.924,122.924
2016/05/26 07:10:00,122.911,122.915,122.91,122.911,122.924,122.928,122.923,122.924
2016/05/26 07:11:00,122.911,122.915,122.91,122.913,122.924,122.928,122.923,122.926
2016/05/26 07:12:00,122.913,122.914,122.911,122.914,122.926,122.927,122.924,122.927
2016/05/26 07:13:00,122.914,122.915,122.913,122.913,122.927,122.928,122.926,122.926
2016/05/26 07:14:00,122.913,122.927,122.911,122.916,122.926,122.94,122.924,122.929
2016/05/26 07:15:00,122.916,122.917,122.904,122.906,122.929,122.93,122.917,122.919
2016/05/26 07:16:00,122.906,122.906,122.902,122.902,122.919,122.919,122.915,122.915
2016/05/26 07:17:00,122.902,122.916,122.902,122.908,122.915,122.929,122.915,122.921
2016/05/26 07:18:00,122.908,122.912,122.907,122.911,122.921,122.925,122.92,122.924
2016/05/26 07:19:00,122.911,122.911,122.904,122.91,122.924,122.924,122.917,122.923
2016/05/26 07:20:00,122.91,122.91,122.904,122.904,122.923,122.923,122.917,122.917
2016/05/26 07:21:00,122.904,122.909,122.904,122.907,122.917,122.922,122.917,122.92
2016/05/26 07:22:00,122.907,122.913,122.906,122.913,122.92,122.926,122.919,122.926
2016/05/26 07:23:00,122.913,122.919,122.905,122.905,122.926,122.932,122.918,122.918
2016/05/26 07:24:00,122.905,122.919,122.905,122.918,122.918,122.932,122.918,122.931
2016/05/26 07:25:00,122.918,122.924,122.914,122.924,122.931,122.937,122.927,122.937
2016/05/26 07:26:00,122.924,122.928,122.92,122.928,122.937,122.941,122.933,122.941
2016/05/26 07:27:00,122.928,122.939,122.926,122.938,122.941,122.952,122.939,122.951
2016/05/26 07:28:00,122.938,122.944,122.936,122.942,122.951,122.957,122.949,122.955
2016/05/26 07:29:00,122.942,122.943,122.932,122.941,122.955,122.956,122.945,122.954
2016/05/26 07:30:00,122.941,122.941,122.925,122.93,122.954,122.956,122.944,122.949
2016/05/26 07:31:00,122.93,122.938,122.925,122.932,122.949,122.957,122.944,122.951
2016/05/26 07:32:00,122.932,122.932,122.923,122.924,122.951,122.951,122.942,122.943
2016/05/26 07:33:00,122.924,122.926,122.917,122.924,122.943,122.945,122.936,122.943
2016/05/26 07:34:00,122.924,122.928,122.915,122.92,122.943,122.947,122.934,122.939
2016/05/26 07:35:00,122.92,122.93,122.92,122.928,122.939,122.949,122.939,122.947
2016/05/26 07:36:00,122.928,122.936,122.926,122.931,122.947,122.952,122.945,122.95
2016/05/26 07:37:00,122.931,122.937,122.929,122.936,122.95,122.955,122.948,122.955
2016/05/26 07:38:00,122.936,122.937,122.91,122.915,122.955,122.955,122.929,122.934
2016/05/26 07:39:00,122.915,122.929,122.911,122.922,122.934,122.946,122.93,122.941
2016/05/26 07:40:00,122.922,122.925,122.917,122.919,122.941,122.942,122.933,122.935
2016/05/26 07:41:00,122.919,122.921,122.904,122.912,122.935,122.94,122.919,122.925
2016/05/26 07:42:00,122.912,122.918,122.905,122.905,122.925,122.934,122.922,122.924
2016/05/26 07:43:00,122.905,122.906,122.9,122.903,122.924,122.924,122.917,122.922
2016/05/26 07:44:00,122.903,122.917,122.903,122.905,122.922,122.934,122.922,122.924
2016/05/26 07:45:00,122.905,122.906,122.901,122.902,122.924,122.925,122.919,122.921
2016/05/26 07:46:00,122.902,122.907,122.9,122.906,122.921,122.925,122.918,122.925
2016/05/26 07:47:00,122.906,122.911,122.898,122.902,122.925,122.928,122.916,122.918
2016/05/26 07:48:00,122.902,122.911,122.899,122.9,122.918,122.927,122.917,122.919
2016/05/26 07:49:00,122.9,122.903,122.9,122.903,122.919,122.922,122.918,122.922
2016/05/26 07:50:00,122.903,122.912,122.902,122.912,122.922,122.931,122.921,122.931
2016/05/26 07:51:00,122.912,122.912,122.903,122.905,122.931,122.931,122.922,122.924
2016/05/26 07:52:00,122.905,122.906,122.903,122.906,122.924,122.925,122.922,122.925
2016/05/26 07:53:00,122.906,122.909,122.904,122.908,122.925,122.928,122.923,122.927
2016/05/26 07:54:00,122.908,122.912,122.908,122.911,122.927,122.93,122.926,122.93
2016/05/26 07:55:00,122.911,122.935,122.911,122.933,122.93,122.952,122.93,122.952
2016/05/26 07:56:00,122.933,122.935,122.928,122.93,122.952,122.952,122.943,122.943
2016/05/26 07:57:00,122.93,122.934,122.925,122.93,122.943,122.951,122.941,122.949
2016/05/26 07:58:00,122.93,122.93,122.912,122.918,122.949,122.949,122.931,122.937
2016/05/26 07:59:00,122.918,122.919,122.91,122.916,122.937,122.937,122.928,122.932
2016/05/26 08:00:00,122.916,122.918,122.91,122.913,122.932,122.935,122.925,122.932
2016/05/26 08:01:00,122.913,122.918,122.897,122.902,122.932,122.935,122.916,122.921
2016/05/26 08:02:00,122.902,122.907,122.893,122.907,122.921,122.924,122.912,122.923
2016/05/26 08:03:00,122.907,122.907,122.902,122.906,122.923,122.924,122.917,122.922
2016/05/26 08:04:00,122.906,122.907,122.901,122.906,122.922,122.922,122.919,122.919
2016/05/26 08:05:00,122.906,122.908,122.901,122.905,122.919,122.924,122.915,122.924
2016/05/26 08:06:00,122.905,122.908,122.905,122.905,122.924,122.924,122.919,122.921
2016/05/26 08:07:00,122.905,122.905,122.893,122.894,122.921,122.921,122.907,122.913
2016/05/26 08:08:00,122.894,122.898,122.874,122.876,122.913,122.914,122.889,122.889
2016/05/26 08:09:00,122.876,122.882,122.867,122.869,122.889,122.899,122.886,122.888
2016/05/26 08:10:00,122.869,122.874,122.865,122.867,122.888,122.89,122.883,122.883
2016/05/26 08:11:00,122.867,122.87,122.865,122.865,122.883,122.885,122.879,122.881
2016/05/26 08:12:00,122.865,122.881,122.863,122.88,122.881,122.899,122.879,122.899
2016/05/26 08:13:00,122.88,122.891,122.872,122.89,122.899,122.908,122.89,122.906
2016/05/26 08:14:00,122.89,122.89,122.877,122.879,122.906,122.907,122.895,122.898
2016/05/26 08:15:00,122.879,122.882,122.876,122.878,122.898,122.899,122.894,122.894
2016/05/26 08:16:00,122.878,122.878,122.875,122.878,122.894,122.895,122.893,122.894
2016/05/26 08:17:00,122.878,122.879,122.875,122.875,122.894,122.897,122.893,122.894
2016/05/26 08:18:00,122.875,122.881,122.873,122.879,122.894,122.898,122.892,122.898
2016/05/26 08:19:00,122.879,122.905,122.879,122.9,122.898,122.921,122.898,122.916
2016/05/26 08:20:00,122.9,122.915,122.899,122.905,122.916,122.933,122.916,122.921
2016/05/26 08:21:00,122.905,122.924,122.902,122.911,122.921,122.941,122.918,122.927
2016/05/26 08:22:00,122.911,122.912,122.848,122.875,122.927,122.928,122.861,122.894
2016/05/26 08:23:00,122.875,122.885,122.874,122.874,122.894,122.901,122.893,122.893
2016/05/26 08:24:00,122.874,122.882,122.864,122.869,122.893,122.899,122.882,122.885
2016/05/26 08:25:00,122.869,122.889,122.869,122.889,122.885,122.902,122.885,122.902
2016/05/26 08:26:00,122.889,122.892,122.877,122.881,122.902,122.909,122.893,122.897
2016/05/26 08:27:00,122.881,122.892,122.878,122.88,122.897,122.908,122.896,122.899
2016/05/26 08:28:00,122.88,122.887,122.873,122.874,122.899,122.904,122.89,122.89
2016/05/26 08:29:00,122.874,122.881,122.867,122.879,122.89,122.896,122.884,122.895
2016/05/26 08:30:00,122.879,122.887,122.876,122.878,122.895,122.903,122.89,122.894
2016/05/26 08:31:00,122.878,122.878,122.866,122.866,122.894,122.894,122.881,122.885
2016/05/26 08:32:00,122.866,122.866,122.86,122.864,122.885,122.885,122.876,122.88
2016/05/26 08:33:00,122.864,122.871,122.859,122.871,122.88,122.886,122.873,122.884
2016/05/26 08:34:00,122.871,122.878,122.858,122.858,122.884,122.894,122.873,122.877
2016/05/26 08:35:00,122.858,122.895,122.858,122.891,122.877,122.914,122.877,122.91
2016/05/26 08:36:00,122.891,122.894,122.89,122.893,122.91,122.91,122.904,122.909
2016/05/26 08:37:00,122.893,122.897,122.874,122.874,122.909,122.912,122.888,122.89
2016/05/26 08:38:00,122.874,122.874,122.87,122.872,122.89,122.89,122.883,122.885
2016/05/26 08:39:00,122.872,122.881,122.858,122.88,122.885,122.894,122.871,122.893
2016/05/26 08:40:00,122.88,122.884,122.88,122.882,122.893,122.897,122.893,122.895
2016/05/26 08:41:00,122.882,122.886,122.882,122.885,122.895,122.899,122.895,122.898
2016/05/26 08:42:00,122.885,122.89,122.884,122.886,122.898,122.905,122.898,122.902
2016/05/26 08:43:00,122.886,122.89,122.883,122.889,122.902,122.906,122.896,122.902
2016/05/26 08:44:00,122.889,122.9,122.883,122.9,122.902,122.915,122.896,122.913
2016/05/26 08:45:00,122.9,122.901,122.876,122.876,122.913,122.915,122.889,122.889
2016/05/26 08:46:00,122.876,122.89,122.876,122.89,122.889,122.905,122.889,122.903
2016/05/26 08:47:00,122.89,122.89,122.88,122.883,122.903,122.903,122.894,122.899
2016/05/26 08:48:00,122.883,122.888,122.882,122.886,122.899,122.903,122.896,122.902
2016/05/26 08:49:00,122.886,122.899,122.886,122.896,122.902,122.914,122.902,122.912
2016/05/26 08:50:00,122.896,122.898,122.886,122.898,122.912,122.915,122.899,122.911
2016/05/26 08:51:00,122.898,122.898,122.89,122.894,122.911,122.911,122.903,122.907
2016/05/26 08:52:00,122.894,122.894,122.882,122.885,122.907,122.908,122.896,122.901
2016/05/26 08:53:00,122.885,122.892,122.884,122.892,122.901,122.905,122.897,122.905
2016/05/26 08:54:00,122.892,122.893,122.888,122.888,122.905,122.906,122.901,122.901
2016/05/26 08:55:00,122.888,122.888,122.88,122.886,122.901,122.901,122.893,122.899
2016/05/26 08:56:00,122.886,122.886,122.866,122.867,122.899,122.9,122.88,122.88
2016/05/26 08:57:00,122.867,122.868,122.852,122.862,122.88,122.883,122.866,122.875
2016/05/26 08:58:00,122.862,122.862,122.833,122.841,122.875,122.875,122.849,122.857
2016/05/26 08:59:00,122.841,122.859,122.837,122.852,122.857,122.875,122.853,122.871
2016/05/26 09:00:00,122.852,122.853,122.806,122.811,122.871,122.872,122.822,122.824
2016/05/26 09:01:00,122.811,122.82,122.791,122.82,122.824,122.833,122.805,122.833
2016/05/26 09:02:00,122.82,122.823,122.784,122.793,122.833,122.836,122.8,122.809
2016/05/26 09:03:00,122.793,122.793,122.764,122.77,122.809,122.809,122.777,122.786
2016/05/26 09:04:00,122.77,122.8,122.76,122.798,122.786,122.816,122.774,122.814
2016/05/26 09:05:00,122.798,122.821,122.789,122.791,122.814,122.837,122.803,122.804
2016/05/26 09:06:00,122.791,122.82,122.789,122.819,122.804,122.835,122.802,122.835
2016/05/26 09:07:00,122.819,122.835,122.814,122.835,122.835,122.85,122.827,122.848
2016/05/26 09:08:00,122.835,122.839,122.789,122.809,122.848,122.852,122.802,122.825
2016/05/26 09:09:00,122.809,122.819,122.804,122.807,122.825,122.834,122.817,122.82
2016/05/26 09:10:00,122.807,122.813,122.802,122.808,122.82,122.827,122.816,122.821
2016/05/26 09:11:00,122.808,122.836,122.805,122.818,122.821,122.849,122.818,122.831
2016/05/26 09:12:00,122.818,122.833,122.807,122.83,122.831,122.849,122.821,122.843
2016/05/26 09:13:00,122.83,122.83,122.792,122.796,122.843,122.845,122.806,122.809
2016/05/26 09:14:00,122.796,122.801,122.353,122.361,122.809,122.816,122.379,122.38
2016/05/26 09:15:00,122.361,122.498,122.301,122.377,122.38,122.523,122.324,122.407
2016/05/26 09:16:00,122.377,122.401,122.281,122.394,122.407,122.42,122.311,122.413
2016/05/26 09:17:00,122.394,122.49,122.373,122.474,122.413,122.509,122.392,122.493
2016/05/26 09:18:00,122.474,122.527,122.466,122.525,122.493,122.543,122.485,122.541
2016/05/26 09:19:00,122.525,122.531,122.498,122.522,122.541,122.548,122.516,122.541
2016/05/26 09:20:00,122.522,122.566,122.506,122.553,122.541,122.585,122.52,122.572
2016/05/26 09:21:00,122.553,122.565,122.501,122.533,122.572,122.582,122.52,122.549
2016/05/26 09:22:00,122.533,122.552,122.515,122.548,122.549,122.57,122.534,122.567
2016/05/26 09:23:00,122.548,122.595,122.542,122.579,122.567,122.611,122.561,122.595
2016/05/26 09:24:00,122.579,122.579,122.549,122.556,122.595,122.595,122.563,122.572
2016/05/26 09:25:00,122.556,122.623,122.549,122.607,122.572,122.641,122.567,122.626
2016/05/26 09:26:00,122.607,122.628,122.599,122.609,122.626,122.646,122.618,122.628
2016/05/26 09:27:00,122.609,122.612,122.589,122.603,122.628,122.63,122.608,122.622
2016/05/26 09:28:00,122.603,122.643,122.601,122.634,122.622,122.66,122.619,122.65
2016/05/26 09:29:00,122.634,122.634,122.591,122.605,122.65,122.651,122.604,122.624
2016/05/26 09:30:00,122.605,122.611,122.545,122.555,122.624,122.63,122.561,122.568
2016/05/26 09:31:00,122.555,122.569,122.538,122.547,122.568,122.586,122.552,122.563
2016/05/26 09:32:00,122.547,122.564,122.486,122.49,122.563,122.582,122.505,122.506
2016/05/26 09:33:00,122.49,122.515,122.482,122.504,122.506,122.534,122.498,122.523
2016/05/26 09:34:00,122.504,122.522,122.456,122.49,122.523,122.541,122.475,122.503
2016/05/26 09:35:00,122.49,122.508,122.467,122.493,122.503,122.527,122.483,122.512
2016/05/26 09:36:00,122.493,122.51,122.453,122.492,122.512,122.527,122.472,122.505
2016/05/26 09:37:00,122.492,122.526,122.492,122.526,122.505,122.545,122.505,122.545
2016/05/26 09:38:00,122.526,122.551,122.521,122.539,122.545,122.57,122.537,122.555
2016/05/26 09:39:00,122.539,122.57,122.537,122.553,122.555,122.585,122.554,122.566
2016/05/26 09:40:00,122.553,122.565,122.541,122.56,122.566,122.578,122.558,122.576
2016/05/26 09:41:00,122.56,122.564,122.553,122.557,122.576,122.58,122.569,122.573
2016/05/26 09:42:00,122.557,122.562,122.534,122.539,122.573,122.578,122.55,122.555
2016/05/26 09:43:00,122.539,122.569,122.539,122.562,122.555,122.584,122.555,122.575
2016/05/26 09:44:00,122.562,122.562,122.528,122.545,122.575,122.575,122.544,122.558
2016/05/26 09:45:00,122.545,122.564,122.532,122.538,122.558,122.58,122.548,122.554
2016/05/26 09:46:00,122.538,122.556,122.481,122.493,122.554,122.572,122.497,122.509
2016/05/26 09:47:00,122.493,122.497,122.439,122.447,122.509,122.51,122.458,122.463
2016/05/26 09:48:00,122.447,122.475,122.43,122.449,122.463,122.494,122.444,122.468
2016/05/26 09:49:00,122.449,122.462,122.432,122.453,122.468,122.478,122.448,122.469
2016/05/26 09:50:00,122.453,122.453,122.306,122.33,122.469,122.469,122.325,122.349
2016/05/26 09:51:00,122.33,122.383,122.316,122.383,122.349,122.402,122.335,122.402
2016/05/26 09:52:00,122.383,122.41,122.377,122.399,122.402,122.427,122.391,122.418
2016/05/26 09:53:00,122.399,122.413,122.384,122.408,122.418,122.432,122.4,122.424
2016/05/26 09:54:00,122.408,122.423,122.313,122.356,122.424,122.439,122.334,122.372
2016/05/26 09:55:00,122.356,122.396,122.312,122.378,122.372,122.415,122.327,122.397
2016/05/26 09:56:00,122.378,122.382,122.316,122.344,122.397,122.401,122.333,122.363
2016/05/26 09:57:00,122.344,122.387,122.344,122.36,122.363,122.405,122.363,122.379
2016/05/26 09:58:00,122.36,122.373,122.341,122.372,122.379,122.391,122.36,122.391
2016/05/26 09:59:00,122.372,122.39,122.369,122.381,122.391,122.408,122.388,122.4
2016/05/26 10:00:00,122.381,122.388,122.345,122.352,122.4,122.404,122.364,122.371
2016/05/26 10:01:00,122.352,122.353,122.31,122.341,122.371,122.372,122.327,122.36
2016/05/26 10:02:00,122.341,122.385,122.341,122.369,122.36,122.404,122.36,122.388
2016/05/26 10:03:00,122.369,122.39,122.359,122.384,122.388,122.407,122.378,122.403
2016/05/26 10:04:00,122.384,122.43,122.384,122.423,122.403,122.446,122.403,122.439
2016/05/26 10:05:00,122.423,122.431,122.41,122.425,122.439,122.447,122.426,122.441
2016/05/26 10:06:00,122.425,122.439,122.416,122.429,122.441,122.455,122.432,122.445
2016/05/26 10:07:00,122.429,122.431,122.397,122.399,122.445,122.447,122.41,122.415
2016/05/26 10:08:00,122.399,122.434,122.394,122.426,122.415,122.449,122.41,122.439
2016/05/26 10:09:00,122.426,122.43,122.394,122.412,122.439,122.443,122.409,122.428
2016/05/26 10:10:00,122.412,122.419,122.401,122.41,122.428,122.432,122.415,122.423
2016/05/26 10:11:00,122.41,122.41,122.379,122.393,122.423,122.423,122.393,122.406
2016/05/26 10:12:00,122.393,122.422,122.388,122.422,122.406,122.435,122.401,122.435
2016/05/26 10:13:00,122.422,122.435,122.397,122.422,122.435,122.451,122.41,122.438
2016/05/26 10:14:00,122.422,122.424,122.402,122.408,122.438,122.44,122.42,122.427
2016/05/26 10:15:00,122.408,122.413,122.383,122.393,122.427,122.432,122.405,122.409
2016/05/26 10:16:00,122.393,122.397,122.353,122.365,122.409,122.413,122.369,122.378
2016/05/26 10:17:00,122.365,122.365,122.321,122.325,122.378,122.38,122.335,122.338
2016/05/26 10:18:00,122.325,122.349,122.299,122.343,122.338,122.364,122.313,122.356
2016/05/26 10:19:00,122.343,122.343,122.309,122.325,122.356,122.356,122.325,122.341
