日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/05/23 07:00:00,123.544,123.588,123.536,123.587,123.602,123.629,123.59,123.627
2016/05/23 07:01:00,123.587,123.608,123.577,123.577,123.627,123.661,123.627,123.633
2016/05/23 07:02:00,123.577,123.602,123.577,123.598,123.633,123.658,123.629,123.65
2016/05/23 07:03:00,123.598,123.609,123.593,123.601,123.65,123.659,123.645,123.652
2016/05/23 07:04:00,123.601,123.613,123.6,123.606,123.652,123.654,123.645,123.646
2016/05/23 07:05:00,123.606,123.607,123.598,123.598,123.646,123.647,123.638,123.638
2016/05/23 07:06:00,123.598,123.6,123.569,123.571,123.638,123.64,123.609,123.611
2016/05/23 07:07:00,123.571,123.603,123.571,123.59,123.611,123.635,123.611,123.63
2016/05/23 07:08:00,123.59,123.602,123.586,123.592,123.63,123.637,123.618,123.632
2016/05/23 07:09:00,123.592,123.602,123.59,123.602,123.632,123.634,123.622,123.627
2016/05/23 07:10:00,123.602,123.605,123.58,123.581,123.627,123.634,123.593,123.594
2016/05/23 07:11:00,123.581,123.581,123.543,123.544,123.594,123.594,123.556,123.557
2016/05/23 07:12:00,123.544,123.569,123.543,123.559,123.557,123.582,123.556,123.572
2016/05/23 07:13:00,123.559,123.57,123.546,123.57,123.572,123.583,123.559,123.583
2016/05/23 07:14:00,123.57,123.584,123.562,123.581,123.583,123.597,123.575,123.594
2016/05/23 07:15:00,123.581,123.59,123.574,123.589,123.594,123.603,123.587,123.602
2016/05/23 07:16:00,123.589,123.59,123.583,123.588,123.602,123.603,123.596,123.601
2016/05/23 07:17:00,123.588,123.591,123.583,123.588,123.601,123.604,123.596,123.601
2016/05/23 07:18:00,123.588,123.595,123.588,123.589,123.601,123.608,123.601,123.602
2016/05/23 07:19:00,123.589,123.59,123.579,123.58,123.602,123.603,123.592,123.593
2016/05/23 07:20:00,123.58,123.581,123.577,123.58,123.593,123.594,123.59,123.593
