日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/03/21 07:00:00,125.682,125.696,125.649,125.658,125.722,125.736,125.689,125.698
2016/03/21 07:01:00,125.658,125.673,125.641,125.645,125.698,125.713,125.681,125.685
2016/03/21 07:02:00,125.645,125.676,125.637,125.655,125.685,125.716,125.677,125.695
2016/03/21 07:03:00,125.655,125.657,125.601,125.601,125.695,125.697,125.626,125.626
2016/03/21 07:04:00,125.601,125.601,125.545,125.572,125.626,125.626,125.585,125.612
2016/03/21 07:05:00,125.572,125.591,125.547,125.586,125.612,125.627,125.584,125.626
2016/03/21 07:06:00,125.586,125.59,125.526,125.526,125.626,125.627,125.564,125.566
2016/03/21 07:07:00,125.526,125.557,125.473,125.516,125.566,125.597,125.513,125.556
2016/03/21 07:08:00,125.516,125.535,125.505,125.52,125.556,125.574,125.537,125.56
2016/03/21 07:09:00,125.52,125.56,125.52,125.558,125.56,125.598,125.553,125.598
2016/03/21 07:10:00,125.558,125.579,125.526,125.57,125.598,125.598,125.539,125.583
2016/03/21 07:11:00,125.57,125.59,125.545,125.578,125.583,125.603,125.558,125.591
2016/03/21 07:12:00,125.578,125.646,125.57,125.646,125.591,125.659,125.583,125.659
2016/03/21 07:13:00,125.646,125.652,125.623,125.639,125.659,125.665,125.636,125.652
2016/03/21 07:14:00,125.639,125.665,125.622,125.662,125.652,125.678,125.635,125.675
2016/03/21 07:15:00,125.662,125.685,125.661,125.665,125.675,125.698,125.674,125.678
2016/03/21 07:16:00,125.665,125.673,125.649,125.669,125.678,125.686,125.662,125.682
2016/03/21 07:17:00,125.669,125.695,125.667,125.687,125.682,125.708,125.68,125.7
2016/03/21 07:18:00,125.687,125.687,125.65,125.662,125.7,125.7,125.663,125.675
2016/03/21 07:19:00,125.662,125.663,125.606,125.639,125.675,125.676,125.619,125.652
2016/03/21 07:20:00,125.639,125.642,125.601,125.601,125.652,125.655,125.614,125.614
2016/03/21 07:21:00,125.601,125.655,125.599,125.653,125.614,125.668,125.612,125.666
2016/03/21 07:22:00,125.653,125.66,125.64,125.64,125.666,125.673,125.653,125.653
2016/03/21 07:23:00,125.64,125.702,125.638,125.694,125.653,125.715,125.651,125.707
2016/03/21 07:24:00,125.694,125.694,125.655,125.664,125.707,125.707,125.668,125.677
2016/03/21 07:25:00,125.664,125.684,125.654,125.682,125.677,125.697,125.667,125.695
2016/03/21 07:26:00,125.682,125.689,125.644,125.648,125.695,125.702,125.657,125.661
2016/03/21 07:27:00,125.648,125.667,125.636,125.654,125.661,125.68,125.649,125.667
2016/03/21 07:28:00,125.654,125.659,125.65,125.652,125.667,125.672,125.663,125.665
2016/03/21 07:29:00,125.652,125.656,125.651,125.654,125.665,125.669,125.664,125.667
2016/03/21 07:30:00,125.654,125.655,125.638,125.639,125.667,125.671,125.663,125.669
2016/03/21 07:31:00,125.639,125.666,125.639,125.665,125.669,125.696,125.669,125.695
2016/03/21 07:32:00,125.665,125.667,125.639,125.658,125.695,125.697,125.669,125.677
2016/03/21 07:33:00,125.658,125.672,125.652,125.656,125.677,125.696,125.676,125.686
2016/03/21 07:34:00,125.656,125.657,125.653,125.656,125.686,125.687,125.683,125.686
2016/03/21 07:35:00,125.656,125.659,125.646,125.647,125.686,125.689,125.676,125.677
2016/03/21 07:36:00,125.647,125.647,125.641,125.645,125.677,125.677,125.671,125.675
2016/03/21 07:37:00,125.645,125.655,125.643,125.649,125.675,125.685,125.673,125.679
2016/03/21 07:38:00,125.649,125.662,125.643,125.649,125.679,125.692,125.673,125.679
2016/03/21 07:39:00,125.649,125.657,125.646,125.656,125.679,125.687,125.676,125.686
2016/03/21 07:40:00,125.656,125.656,125.652,125.655,125.686,125.686,125.682,125.685
2016/03/21 07:41:00,125.655,125.658,125.652,125.658,125.685,125.688,125.682,125.688
2016/03/21 07:42:00,125.658,125.659,125.653,125.659,125.688,125.689,125.683,125.689
2016/03/21 07:43:00,125.659,125.669,125.654,125.666,125.689,125.699,125.684,125.696
2016/03/21 07:44:00,125.666,125.676,125.664,125.671,125.696,125.701,125.694,125.701
2016/03/21 07:45:00,125.671,125.678,125.666,125.666,125.701,125.705,125.694,125.696
2016/03/21 07:46:00,125.666,125.666,125.662,125.662,125.696,125.696,125.692,125.692
2016/03/21 07:47:00,125.662,125.666,125.662,125.666,125.692,125.696,125.692,125.696
2016/03/21 07:48:00,125.666,125.671,125.663,125.665,125.696,125.701,125.693,125.695
2016/03/21 07:49:00,125.665,125.674,125.656,125.657,125.695,125.702,125.685,125.687
2016/03/21 07:50:00,125.657,125.658,125.645,125.654,125.687,125.688,125.675,125.684
2016/03/21 07:51:00,125.654,125.669,125.646,125.651,125.684,125.696,125.667,125.67
2016/03/21 07:52:00,125.651,125.697,125.651,125.697,125.67,125.716,125.67,125.716
2016/03/21 07:53:00,125.697,125.702,125.668,125.672,125.716,125.721,125.687,125.691
2016/03/21 07:54:00,125.672,125.697,125.67,125.696,125.691,125.716,125.689,125.715
2016/03/21 07:55:00,125.696,125.705,125.696,125.697,125.715,125.724,125.715,125.716
2016/03/21 07:56:00,125.697,125.701,125.696,125.7,125.716,125.72,125.715,125.719
2016/03/21 07:57:00,125.7,125.705,125.693,125.705,125.719,125.724,125.712,125.724
2016/03/21 07:58:00,125.705,125.705,125.69,125.69,125.724,125.724,125.709,125.709
2016/03/21 07:59:00,125.69,125.727,125.688,125.727,125.709,125.746,125.707,125.746
2016/03/21 08:00:00,125.727,125.739,125.726,125.735,125.746,125.758,125.745,125.754
2016/03/21 08:01:00,125.735,125.739,125.73,125.735,125.754,125.758,125.749,125.754
2016/03/21 08:02:00,125.735,125.738,125.73,125.738,125.754,125.757,125.749,125.757
2016/03/21 08:03:00,125.738,125.758,125.733,125.738,125.757,125.777,125.752,125.757
2016/03/21 08:04:00,125.738,125.754,125.737,125.746,125.757,125.772,125.756,125.765
2016/03/21 08:05:00,125.746,125.748,125.74,125.741,125.765,125.765,125.754,125.754
2016/03/21 08:06:00,125.741,125.742,125.717,125.717,125.754,125.757,125.736,125.736
2016/03/21 08:07:00,125.717,125.734,125.714,125.734,125.736,125.753,125.733,125.753
2016/03/21 08:08:00,125.734,125.738,125.701,125.703,125.753,125.755,125.72,125.722
2016/03/21 08:09:00,125.703,125.71,125.7,125.71,125.722,125.729,125.719,125.729
2016/03/21 08:10:00,125.71,125.71,125.688,125.689,125.729,125.729,125.707,125.708
2016/03/21 08:11:00,125.689,125.692,125.688,125.691,125.708,125.711,125.707,125.71
2016/03/21 08:12:00,125.691,125.695,125.687,125.687,125.71,125.714,125.706,125.706
2016/03/21 08:13:00,125.687,125.701,125.686,125.688,125.706,125.72,125.705,125.707
2016/03/21 08:14:00,125.688,125.689,125.68,125.68,125.707,125.708,125.699,125.699
2016/03/21 08:15:00,125.68,125.693,125.678,125.691,125.699,125.712,125.697,125.71
2016/03/21 08:16:00,125.691,125.707,125.689,125.689,125.71,125.726,125.708,125.708
2016/03/21 08:17:00,125.689,125.705,125.681,125.683,125.708,125.724,125.7,125.702
2016/03/21 08:18:00,125.683,125.694,125.663,125.665,125.702,125.713,125.682,125.684
2016/03/21 08:19:00,125.665,125.677,125.664,125.676,125.684,125.694,125.683,125.689
2016/03/21 08:20:00,125.676,125.685,125.667,125.676,125.689,125.701,125.686,125.695
2016/03/21 08:21:00,125.676,125.691,125.673,125.691,125.695,125.71,125.691,125.71
2016/03/21 08:22:00,125.691,125.697,125.677,125.677,125.71,125.716,125.696,125.696
2016/03/21 08:23:00,125.677,125.679,125.664,125.677,125.696,125.698,125.682,125.696
2016/03/21 08:24:00,125.677,125.681,125.654,125.672,125.696,125.698,125.673,125.685
2016/03/21 08:25:00,125.672,125.672,125.661,125.672,125.685,125.688,125.676,125.688
2016/03/21 08:26:00,125.672,125.673,125.652,125.656,125.688,125.69,125.671,125.675
2016/03/21 08:27:00,125.656,125.658,125.634,125.645,125.675,125.677,125.653,125.664
2016/03/21 08:28:00,125.645,125.651,125.625,125.627,125.664,125.668,125.644,125.646
2016/03/21 08:29:00,125.627,125.641,125.624,125.635,125.646,125.658,125.643,125.654
2016/03/21 08:30:00,125.635,125.662,125.635,125.662,125.654,125.68,125.654,125.678
2016/03/21 08:31:00,125.662,125.663,125.655,125.655,125.678,125.681,125.674,125.674
2016/03/21 08:32:00,125.655,125.657,125.604,125.647,125.674,125.674,125.622,125.66
2016/03/21 08:33:00,125.647,125.665,125.646,125.656,125.66,125.678,125.66,125.672
