日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/03/02 07:00:00,123.842,123.867,123.835,123.863,123.952,123.977,123.945,123.973
2016/03/02 07:01:00,123.863,123.917,123.841,123.916,123.973,123.999,123.944,123.997
2016/03/02 07:02:00,123.916,123.919,123.9,123.918,123.997,123.997,123.975,123.987
2016/03/02 07:03:00,123.918,123.944,123.899,123.911,123.987,124.027,123.979,124.021
2016/03/02 07:04:00,123.911,123.933,123.9,123.926,124.021,124.034,123.983,124.018
2016/03/02 07:05:00,123.926,123.99,123.918,123.988,124.018,124.033,123.989,124.028
2016/03/02 07:06:00,123.988,123.989,123.913,123.962,124.028,124.061,124.022,124.037
2016/03/02 07:07:00,123.962,124.029,123.959,124.017,124.037,124.082,124.025,124.079
2016/03/02 07:08:00,124.017,124.041,124.013,124.02,124.079,124.087,124.066,124.073
2016/03/02 07:09:00,124.02,124.027,123.987,123.989,124.073,124.073,124.05,124.052
2016/03/02 07:10:00,123.989,124.025,123.988,123.995,124.052,124.052,124,124
2016/03/02 07:11:00,123.995,123.997,123.968,123.968,124,124.002,123.973,123.973
2016/03/02 07:12:00,123.968,123.997,123.967,123.979,123.973,124.002,123.972,123.984
2016/03/02 07:13:00,123.979,123.979,123.967,123.968,123.984,123.984,123.972,123.973
2016/03/02 07:14:00,123.968,123.977,123.963,123.966,123.973,123.982,123.968,123.971
2016/03/02 07:15:00,123.966,123.993,123.963,123.985,123.971,123.998,123.968,123.99
2016/03/02 07:16:00,123.985,123.985,123.971,123.971,123.99,123.99,123.976,123.976
2016/03/02 07:17:00,123.971,123.975,123.97,123.972,123.976,123.98,123.975,123.977
2016/03/02 07:18:00,123.972,123.974,123.932,123.932,123.977,123.979,123.937,123.937
2016/03/02 07:19:00,123.932,123.937,123.913,123.919,123.937,123.942,123.918,123.924
2016/03/02 07:20:00,123.919,123.923,123.909,123.921,123.924,123.928,123.914,123.926
2016/03/02 07:21:00,123.921,123.921,123.902,123.907,123.926,123.926,123.907,123.912
2016/03/02 07:22:00,123.907,123.929,123.902,123.929,123.912,123.934,123.907,123.934
2016/03/02 07:23:00,123.929,123.94,123.905,123.931,123.934,123.945,123.91,123.936
2016/03/02 07:24:00,123.931,123.959,123.927,123.954,123.936,123.964,123.932,123.959
2016/03/02 07:25:00,123.954,123.971,123.945,123.945,123.959,123.976,123.95,123.95
2016/03/02 07:26:00,123.945,123.957,123.938,123.946,123.95,123.962,123.943,123.951
2016/03/02 07:27:00,123.946,123.974,123.94,123.957,123.951,123.979,123.945,123.962
2016/03/02 07:28:00,123.957,123.993,123.957,123.974,123.962,123.998,123.962,123.979
2016/03/02 07:29:00,123.974,123.982,123.965,123.965,123.979,123.987,123.97,123.97
2016/03/02 07:30:00,123.965,123.988,123.945,123.972,123.97,124.033,123.97,123.977
2016/03/02 07:31:00,123.972,123.994,123.971,123.981,123.977,123.999,123.976,123.986
2016/03/02 07:32:00,123.981,124.015,123.981,123.99,123.986,124.02,123.986,123.995
2016/03/02 07:33:00,123.99,123.993,123.965,123.966,123.995,123.998,123.97,123.971
2016/03/02 07:34:00,123.966,123.971,123.966,123.97,123.971,123.976,123.971,123.975
2016/03/02 07:35:00,123.97,123.989,123.966,123.972,123.975,123.994,123.971,123.977
2016/03/02 07:36:00,123.972,123.979,123.966,123.973,123.977,123.984,123.971,123.978
2016/03/02 07:37:00,123.973,123.977,123.956,123.963,123.978,123.982,123.961,123.968
2016/03/02 07:38:00,123.963,123.972,123.962,123.969,123.968,123.977,123.967,123.974
2016/03/02 07:39:00,123.969,123.973,123.959,123.963,123.974,123.978,123.964,123.968
2016/03/02 07:40:00,123.963,123.97,123.96,123.97,123.968,123.975,123.965,123.975
2016/03/02 07:41:00,123.97,123.973,123.965,123.973,123.975,123.978,123.97,123.978
2016/03/02 07:42:00,123.973,123.974,123.957,123.958,123.978,123.979,123.962,123.963
2016/03/02 07:43:00,123.958,123.961,123.955,123.957,123.963,123.966,123.96,123.962
2016/03/02 07:44:00,123.957,123.957,123.945,123.955,123.962,123.962,123.95,123.96
2016/03/02 07:45:00,123.955,123.965,123.95,123.959,123.96,123.97,123.955,123.964
2016/03/02 07:46:00,123.959,123.964,123.945,123.962,123.964,123.969,123.95,123.967
2016/03/02 07:47:00,123.962,123.966,123.961,123.966,123.967,123.971,123.966,123.971
2016/03/02 07:48:00,123.966,123.967,123.955,123.963,123.971,123.972,123.96,123.968
2016/03/02 07:49:00,123.963,123.966,123.942,123.944,123.968,123.971,123.947,123.949
2016/03/02 07:50:00,123.944,123.955,123.938,123.953,123.949,123.96,123.943,123.958
2016/03/02 07:51:00,123.953,123.955,123.943,123.943,123.958,123.96,123.948,123.948
2016/03/02 07:52:00,123.943,123.948,123.943,123.948,123.948,123.953,123.948,123.953
2016/03/02 07:53:00,123.948,123.949,123.944,123.947,123.953,123.954,123.949,123.952
2016/03/02 07:54:00,123.947,123.949,123.932,123.941,123.952,123.954,123.937,123.946
2016/03/02 07:55:00,123.941,123.948,123.939,123.941,123.946,123.953,123.944,123.946
2016/03/02 07:56:00,123.941,123.951,123.924,123.931,123.946,123.956,123.929,123.936
2016/03/02 07:57:00,123.931,123.962,123.927,123.931,123.936,123.967,123.932,123.936
2016/03/02 07:58:00,123.931,123.945,123.926,123.929,123.936,123.95,123.931,123.934
2016/03/02 07:59:00,123.929,123.935,123.924,123.933,123.934,123.94,123.929,123.938
2016/03/02 08:00:00,123.933,123.946,123.915,123.915,123.938,123.951,123.92,123.92
2016/03/02 08:01:00,123.915,123.931,123.912,123.93,123.92,123.936,123.917,123.935
2016/03/02 08:02:00,123.93,123.93,123.865,123.868,123.935,123.935,123.87,123.873
2016/03/02 08:03:00,123.868,123.9,123.862,123.899,123.873,123.905,123.867,123.904
2016/03/02 08:04:00,123.899,123.899,123.878,123.887,123.904,123.904,123.883,123.892
2016/03/02 08:05:00,123.887,123.909,123.887,123.906,123.892,123.914,123.892,123.911
2016/03/02 08:06:00,123.906,123.909,123.903,123.909,123.911,123.914,123.908,123.914
