日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/02/12 07:00:00,127.25,127.277,127.219,127.235,127.36,127.36,127.307,127.308
2016/02/12 07:01:00,127.235,127.259,127.23,127.239,127.308,127.313,127.276,127.279
2016/02/12 07:02:00,127.239,127.278,127.239,127.242,127.279,127.318,127.279,127.311
2016/02/12 07:03:00,127.242,127.256,127.242,127.247,127.311,127.311,127.295,127.305
2016/02/12 07:04:00,127.247,127.249,127.244,127.249,127.305,127.305,127.298,127.298
2016/02/12 07:05:00,127.249,127.266,127.248,127.262,127.298,127.306,127.28,127.302
2016/02/12 07:06:00,127.262,127.266,127.247,127.247,127.302,127.306,127.287,127.287
2016/02/12 07:07:00,127.247,127.265,127.239,127.248,127.287,127.303,127.275,127.29
2016/02/12 07:08:00,127.248,127.27,127.245,127.25,127.29,127.309,127.284,127.306
2016/02/12 07:09:00,127.25,127.262,127.25,127.251,127.306,127.31,127.291,127.291
2016/02/12 07:10:00,127.251,127.279,127.25,127.275,127.291,127.291,127.271,127.28
2016/02/12 07:11:00,127.275,127.291,127.268,127.287,127.28,127.296,127.273,127.292
2016/02/12 07:12:00,127.287,127.291,127.268,127.268,127.292,127.296,127.273,127.273
2016/02/12 07:13:00,127.268,127.278,127.261,127.273,127.273,127.283,127.266,127.278
2016/02/12 07:14:00,127.273,127.275,127.26,127.265,127.278,127.28,127.265,127.27
2016/02/12 07:15:00,127.265,127.266,127.259,127.259,127.27,127.271,127.264,127.264
2016/02/12 07:16:00,127.259,127.27,127.254,127.26,127.264,127.275,127.259,127.265
2016/02/12 07:17:00,127.26,127.263,127.246,127.262,127.265,127.268,127.251,127.267
2016/02/12 07:18:00,127.262,127.271,127.253,127.271,127.267,127.276,127.258,127.276
2016/02/12 07:19:00,127.271,127.272,127.246,127.264,127.276,127.277,127.251,127.269
2016/02/12 07:20:00,127.264,127.264,127.252,127.256,127.269,127.269,127.257,127.261
2016/02/12 07:21:00,127.256,127.264,127.255,127.258,127.261,127.269,127.26,127.263
2016/02/12 07:22:00,127.258,127.266,127.247,127.25,127.263,127.271,127.252,127.255
2016/02/12 07:23:00,127.25,127.257,127.24,127.242,127.255,127.262,127.245,127.247
2016/02/12 07:24:00,127.242,127.25,127.204,127.212,127.247,127.255,127.209,127.217
2016/02/12 07:25:00,127.212,127.219,127.202,127.215,127.217,127.224,127.207,127.22
2016/02/12 07:26:00,127.215,127.233,127.214,127.233,127.22,127.238,127.219,127.238
2016/02/12 07:27:00,127.233,127.236,127.222,127.233,127.238,127.241,127.227,127.238
2016/02/12 07:28:00,127.233,127.275,127.23,127.271,127.238,127.28,127.235,127.276
2016/02/12 07:29:00,127.271,127.3,127.266,127.3,127.276,127.305,127.271,127.305
